AEROPUERTO_DE_PROCEDENCIA,Mes_Año,Pasajeros,Isla,Mes,Año,MesNum,Fecha
Italia,octubre 2024,70330.0,Total Canarias,octubre,2024,10,2024-10-01
Países Nórdicos,octubre 2024,120363.0,Total Canarias,octubre,2024,10,2024-10-01
Suecia,octubre 2024,24622.0,Total Canarias,octubre,2024,10,2024-10-01
Noruega,octubre 2024,40641.0,Total Canarias,octubre,2024,10,2024-10-01
Dinamarca,octubre 2024,33509.0,Total Canarias,octubre,2024,10,2024-10-01
Finlandia,octubre 2024,21591.0,Total Canarias,octubre,2024,10,2024-10-01
Suiza,octubre 2024,32445.0,Total Canarias,octubre,2024,10,2024-10-01
Austria,octubre 2024,15503.0,Total Canarias,octubre,2024,10,2024-10-01
Federación Rusa,octubre 2024,0.0,Total Canarias,octubre,2024,10,2024-10-01
Republica Checa,octubre 2024,11513.0,Total Canarias,octubre,2024,10,2024-10-01
Polonia,octubre 2024,31558.0,Total Canarias,octubre,2024,10,2024-10-01
Portugal,octubre 2024,8900.0,Total Canarias,octubre,2024,10,2024-10-01
Marruecos,octubre 2024,6531.0,Total Canarias,octubre,2024,10,2024-10-01
Luxemburgo,octubre 2024,8056.0,Total Canarias,octubre,2024,10,2024-10-01
Islandia,octubre 2024,9601.0,Total Canarias,octubre,2024,10,2024-10-01
Hungría,octubre 2024,9768.0,Total Canarias,octubre,2024,10,2024-10-01
Venezuela,octubre 2024,1066.0,Total Canarias,octubre,2024,10,2024-10-01
Rumanía,octubre 2024,3294.0,Total Canarias,octubre,2024,10,2024-10-01
Estonia,octubre 2024,544.0,Total Canarias,octubre,2024,10,2024-10-01
Letonia,octubre 2024,2368.0,Total Canarias,octubre,2024,10,2024-10-01
Lituania,octubre 2024,659.0,Total Canarias,octubre,2024,10,2024-10-01
Ucrania,octubre 2024,0.0,Total Canarias,octubre,2024,10,2024-10-01
Israel,octubre 2024,0.0,Total Canarias,octubre,2024,10,2024-10-01
USA,octubre 2024,1311.0,Total Canarias,octubre,2024,10,2024-10-01
Otros países,octubre 2024,5148.0,Total Canarias,octubre,2024,10,2024-10-01
Total aerop. Extranjeros,octubre 2024,1368339.0,Total Canarias,octubre,2024,10,2024-10-01
TOTAL PASAJEROS,octubre 2024,2285857.0,Total Canarias,octubre,2024,10,2024-10-01
aerop. Interinsulares,noviembre 2024,401195.0,Total Canarias,noviembre,2024,11,2024-11-01
aerop. peninsulares,noviembre 2024,446847.0,Total Canarias,noviembre,2024,11,2024-11-01
Total aerop. españoles,noviembre 2024,848042.0,Total Canarias,noviembre,2024,11,2024-11-01
Aerop. Peninsulares + aerop. Extranjeros,noviembre 2024,1932643.0,Total Canarias,noviembre,2024,11,2024-11-01
Holanda,noviembre 2024,55731.0,Total Canarias,noviembre,2024,11,2024-11-01
Bélgica,noviembre 2024,42209.0,Total Canarias,noviembre,2024,11,2024-11-01
Alemania,noviembre 2024,333427.0,Total Canarias,noviembre,2024,11,2024-11-01
Francia,noviembre 2024,50084.0,Total Canarias,noviembre,2024,11,2024-11-01
Reino Unido,noviembre 2024,520417.0,Total Canarias,noviembre,2024,11,2024-11-01
Irlanda,noviembre 2024,64782.0,Total Canarias,noviembre,2024,11,2024-11-01
Italia,noviembre 2024,75276.0,Total Canarias,noviembre,2024,11,2024-11-01
Países Nórdicos,noviembre 2024,192996.0,Total Canarias,noviembre,2024,11,2024-11-01
Suecia,noviembre 2024,52836.0,Total Canarias,noviembre,2024,11,2024-11-01
Noruega,noviembre 2024,58249.0,Total Canarias,noviembre,2024,11,2024-11-01
Dinamarca,noviembre 2024,45445.0,Total Canarias,noviembre,2024,11,2024-11-01
Finlandia,noviembre 2024,36466.0,Total Canarias,noviembre,2024,11,2024-11-01
Suiza,noviembre 2024,28098.0,Total Canarias,noviembre,2024,11,2024-11-01
Austria,noviembre 2024,19922.0,Total Canarias,noviembre,2024,11,2024-11-01
Federación Rusa,noviembre 2024,0.0,Total Canarias,noviembre,2024,11,2024-11-01
Republica Checa,noviembre 2024,5760.0,Total Canarias,noviembre,2024,11,2024-11-01
Polonia,noviembre 2024,39678.0,Total Canarias,noviembre,2024,11,2024-11-01
Portugal,noviembre 2024,5197.0,Total Canarias,noviembre,2024,11,2024-11-01
Marruecos,noviembre 2024,8520.0,Total Canarias,noviembre,2024,11,2024-11-01
Luxemburgo,noviembre 2024,5737.0,Total Canarias,noviembre,2024,11,2024-11-01
Islandia,noviembre 2024,5720.0,Total Canarias,noviembre,2024,11,2024-11-01
Hungría,noviembre 2024,10876.0,Total Canarias,noviembre,2024,11,2024-11-01
Venezuela,noviembre 2024,993.0,Total Canarias,noviembre,2024,11,2024-11-01
Rumanía,noviembre 2024,3867.0,Total Canarias,noviembre,2024,11,2024-11-01
Estonia,noviembre 2024,2672.0,Total Canarias,noviembre,2024,11,2024-11-01
Letonia,noviembre 2024,4050.0,Total Canarias,noviembre,2024,11,2024-11-01
Lituania,noviembre 2024,3321.0,Total Canarias,noviembre,2024,11,2024-11-01
Ucrania,noviembre 2024,0.0,Total Canarias,noviembre,2024,11,2024-11-01
Israel,noviembre 2024,0.0,Total Canarias,noviembre,2024,11,2024-11-01
USA,noviembre 2024,1515.0,Total Canarias,noviembre,2024,11,2024-11-01
Otros países,noviembre 2024,5246.0,Total Canarias,noviembre,2024,11,2024-11-01
Total aerop. Extranjeros,noviembre 2024,1485796.0,Total Canarias,noviembre,2024,11,2024-11-01
TOTAL PASAJEROS,noviembre 2024,2333838.0,Total Canarias,noviembre,2024,11,2024-11-01
aerop. Interinsulares,diciembre 2024,387646.0,Total Canarias,diciembre,2024,12,2024-12-01
aerop. peninsulares,diciembre 2024,511173.0,Total Canarias,diciembre,2024,12,2024-12-01
Total aerop. españoles,diciembre 2024,898819.0,Total Canarias,diciembre,2024,12,2024-12-01
Aerop. Peninsulares + aerop. Extranjeros,diciembre 2024,2051985.0,Total Canarias,diciembre,2024,12,2024-12-01
Holanda,diciembre 2024,56989.0,Total Canarias,diciembre,2024,12,2024-12-01
Bélgica,diciembre 2024,44608.0,Total Canarias,diciembre,2024,12,2024-12-01
Alemania,diciembre 2024,334336.0,Total Canarias,diciembre,2024,12,2024-12-01
Francia,diciembre 2024,55200.0,Total Canarias,diciembre,2024,12,2024-12-01
Reino Unido,diciembre 2024,544369.0,Total Canarias,diciembre,2024,12,2024-12-01
Irlanda,diciembre 2024,62585.0,Total Canarias,diciembre,2024,12,2024-12-01
Italia,diciembre 2024,83888.0,Total Canarias,diciembre,2024,12,2024-12-01
Países Nórdicos,diciembre 2024,192547.0,Total Canarias,diciembre,2024,12,2024-12-01
Suecia,diciembre 2024,54299.0,Total Canarias,diciembre,2024,12,2024-12-01
Noruega,diciembre 2024,53774.0,Total Canarias,diciembre,2024,12,2024-12-01
Dinamarca,diciembre 2024,46577.0,Total Canarias,diciembre,2024,12,2024-12-01
Finlandia,diciembre 2024,37897.0,Total Canarias,diciembre,2024,12,2024-12-01
Suiza,diciembre 2024,32234.0,Total Canarias,diciembre,2024,12,2024-12-01
Austria,diciembre 2024,19528.0,Total Canarias,diciembre,2024,12,2024-12-01
Federación Rusa,diciembre 2024,0.0,Total Canarias,diciembre,2024,12,2024-12-01
Republica Checa,diciembre 2024,6445.0,Total Canarias,diciembre,2024,12,2024-12-01
Polonia,diciembre 2024,43880.0,Total Canarias,diciembre,2024,12,2024-12-01
Portugal,diciembre 2024,4730.0,Total Canarias,diciembre,2024,12,2024-12-01
Marruecos,diciembre 2024,9055.0,Total Canarias,diciembre,2024,12,2024-12-01
Luxemburgo,diciembre 2024,5963.0,Total Canarias,diciembre,2024,12,2024-12-01
Islandia,diciembre 2024,9485.0,Total Canarias,diciembre,2024,12,2024-12-01
Hungría,diciembre 2024,12202.0,Total Canarias,diciembre,2024,12,2024-12-01
Venezuela,diciembre 2024,1442.0,Total Canarias,diciembre,2024,12,2024-12-01
Rumanía,diciembre 2024,4353.0,Total Canarias,diciembre,2024,12,2024-12-01
Estonia,diciembre 2024,2666.0,Total Canarias,diciembre,2024,12,2024-12-01
Letonia,diciembre 2024,4429.0,Total Canarias,diciembre,2024,12,2024-12-01
Lituania,diciembre 2024,2969.0,Total Canarias,diciembre,2024,12,2024-12-01
Ucrania,diciembre 2024,0.0,Total Canarias,diciembre,2024,12,2024-12-01
Israel,diciembre 2024,52.0,Total Canarias,diciembre,2024,12,2024-12-01
USA,diciembre 2024,1688.0,Total Canarias,diciembre,2024,12,2024-12-01
Otros países,diciembre 2024,5427.0,Total Canarias,diciembre,2024,12,2024-12-01
Total aerop. Extranjeros,diciembre 2024,1540812.0,Total Canarias,diciembre,2024,12,2024-12-01
TOTAL PASAJEROS,diciembre 2024,2439631.0,Total Canarias,diciembre,2024,12,2024-12-01
aerop. Interinsulares,enero 2025,344971.0,Total Canarias,enero,2025,1,2025-01-01
aerop. peninsulares,enero 2025,428570.0,Total Canarias,enero,2025,1,2025-01-01
Total aerop. españoles,enero 2025,773541.0,Total Canarias,enero,2025,1,2025-01-01
Aerop. Peninsulares + aerop. Extranjeros,enero 2025,1856000.0,Total Canarias,enero,2025,1,2025-01-01
Holanda,enero 2025,54482.0,Total Canarias,enero,2025,1,2025-01-01
Bélgica,enero 2025,42063.0,Total Canarias,enero,2025,1,2025-01-01
Alemania,enero 2025,295130.0,Total Canarias,enero,2025,1,2025-01-01
Francia,enero 2025,50277.0,Total Canarias,enero,2025,1,2025-01-01
Reino Unido,enero 2025,487865.0,Total Canarias,enero,2025,1,2025-01-01
Irlanda,enero 2025,72712.0,Total Canarias,enero,2025,1,2025-01-01
Italia,enero 2025,77963.0,Total Canarias,enero,2025,1,2025-01-01
Países Nórdicos,enero 2025,185126.0,Total Canarias,enero,2025,1,2025-01-01
Suecia,enero 2025,46438.0,Total Canarias,enero,2025,1,2025-01-01
Noruega,enero 2025,56662.0,Total Canarias,enero,2025,1,2025-01-01
Dinamarca,enero 2025,49345.0,Total Canarias,enero,2025,1,2025-01-01
Finlandia,enero 2025,32681.0,Total Canarias,enero,2025,1,2025-01-01
Suiza,enero 2025,23966.0,Total Canarias,enero,2025,1,2025-01-01
Austria,enero 2025,17943.0,Total Canarias,enero,2025,1,2025-01-01
Federación Rusa,enero 2025,0.0,Total Canarias,enero,2025,1,2025-01-01
Republica Checa,enero 2025,5692.0,Total Canarias,enero,2025,1,2025-01-01
Polonia,enero 2025,50185.0,Total Canarias,enero,2025,1,2025-01-01
Portugal,enero 2025,5034.0,Total Canarias,enero,2025,1,2025-01-01
Marruecos,enero 2025,10314.0,Total Canarias,enero,2025,1,2025-01-01
Luxemburgo,enero 2025,5410.0,Total Canarias,enero,2025,1,2025-01-01
Islandia,enero 2025,9687.0,Total Canarias,enero,2025,1,2025-01-01
Hungría,enero 2025,11863.0,Total Canarias,enero,2025,1,2025-01-01
Venezuela,enero 2025,873.0,Total Canarias,enero,2025,1,2025-01-01
Rumanía,enero 2025,4312.0,Total Canarias,enero,2025,1,2025-01-01
Estonia,enero 2025,1972.0,Total Canarias,enero,2025,1,2025-01-01
Letonia,enero 2025,4205.0,Total Canarias,enero,2025,1,2025-01-01
Lituania,enero 2025,3069.0,Total Canarias,enero,2025,1,2025-01-01
Ucrania,enero 2025,0.0,Total Canarias,enero,2025,1,2025-01-01
Israel,enero 2025,0.0,Total Canarias,enero,2025,1,2025-01-01
USA,enero 2025,1335.0,Total Canarias,enero,2025,1,2025-01-01
Otros países,enero 2025,6215.0,Total Canarias,enero,2025,1,2025-01-01
Total aerop. Extranjeros,enero 2025,1427430.0,Total Canarias,enero,2025,1,2025-01-01
TOTAL PASAJEROS,enero 2025,2200971.0,Total Canarias,enero,2025,1,2025-01-01
aerop. Interinsulares,febrero 2025,342223.0,Total Canarias,febrero,2025,2,2025-02-01
aerop. peninsulares,febrero 2025,416055.0,Total Canarias,febrero,2025,2,2025-02-01
Total aerop. españoles,febrero 2025,758278.0,Total Canarias,febrero,2025,2,2025-02-01
Aerop. Peninsulares + aerop. Extranjeros,febrero 2025,1889647.0,Total Canarias,febrero,2025,2,2025-02-01
Holanda,febrero 2025,56816.0,Total Canarias,febrero,2025,2,2025-02-01
Bélgica,febrero 2025,43089.0,Total Canarias,febrero,2025,2,2025-02-01
Alemania,febrero 2025,306490.0,Total Canarias,febrero,2025,2,2025-02-01
Francia,febrero 2025,58183.0,Total Canarias,febrero,2025,2,2025-02-01
Reino Unido,febrero 2025,521086.0,Total Canarias,febrero,2025,2,2025-02-01
Irlanda,febrero 2025,68336.0,Total Canarias,febrero,2025,2,2025-02-01
Italia,febrero 2025,78341.0,Total Canarias,febrero,2025,2,2025-02-01
Países Nórdicos,febrero 2025,175829.0,Total Canarias,febrero,2025,2,2025-02-01
Suecia,febrero 2025,43465.0,Total Canarias,febrero,2025,2,2025-02-01
Noruega,febrero 2025,54284.0,Total Canarias,febrero,2025,2,2025-02-01
Dinamarca,febrero 2025,46711.0,Total Canarias,febrero,2025,2,2025-02-01
Finlandia,febrero 2025,31369.0,Total Canarias,febrero,2025,2,2025-02-01
Suiza,febrero 2025,28494.0,Total Canarias,febrero,2025,2,2025-02-01
Austria,febrero 2025,20338.0,Total Canarias,febrero,2025,2,2025-02-01
Federación Rusa,febrero 2025,0.0,Total Canarias,febrero,2025,2,2025-02-01
Republica Checa,febrero 2025,6446.0,Total Canarias,febrero,2025,2,2025-02-01
Polonia,febrero 2025,46640.0,Total Canarias,febrero,2025,2,2025-02-01
Portugal,febrero 2025,5397.0,Total Canarias,febrero,2025,2,2025-02-01
Marruecos,febrero 2025,8635.0,Total Canarias,febrero,2025,2,2025-02-01
Luxemburgo,febrero 2025,6498.0,Total Canarias,febrero,2025,2,2025-02-01
Islandia,febrero 2025,11650.0,Total Canarias,febrero,2025,2,2025-02-01
Hungría,febrero 2025,10369.0,Total Canarias,febrero,2025,2,2025-02-01
Venezuela,febrero 2025,784.0,Total Canarias,febrero,2025,2,2025-02-01
Rumanía,febrero 2025,3616.0,Total Canarias,febrero,2025,2,2025-02-01
Estonia,febrero 2025,2097.0,Total Canarias,febrero,2025,2,2025-02-01
Letonia,febrero 2025,3900.0,Total Canarias,febrero,2025,2,2025-02-01
Lituania,febrero 2025,2634.0,Total Canarias,febrero,2025,2,2025-02-01
Ucrania,febrero 2025,0.0,Total Canarias,febrero,2025,2,2025-02-01
Israel,febrero 2025,206.0,Total Canarias,febrero,2025,2,2025-02-01
USA,febrero 2025,1249.0,Total Canarias,febrero,2025,2,2025-02-01
Otros países,febrero 2025,6627.0,Total Canarias,febrero,2025,2,2025-02-01
Total aerop. Extranjeros,febrero 2025,1473592.0,Total Canarias,febrero,2025,2,2025-02-01
TOTAL PASAJEROS,febrero 2025,2231870.0,Total Canarias,febrero,2025,2,2025-02-01
aerop. Interinsulares,marzo 2025,390911.0,Total Canarias,marzo,2025,3,2025-03-01
aerop. peninsulares,marzo 2025,467083.0,Total Canarias,marzo,2025,3,2025-03-01
Total aerop. españoles,marzo 2025,857994.0,Total Canarias,marzo,2025,3,2025-03-01
Aerop. Peninsulares + aerop. Extranjeros,marzo 2025,2048616.0,Total Canarias,marzo,2025,3,2025-03-01
Holanda,marzo 2025,61330.0,Total Canarias,marzo,2025,3,2025-03-01
Bélgica,marzo 2025,43383.0,Total Canarias,marzo,2025,3,2025-03-01
Alemania,marzo 2025,342374.0,Total Canarias,marzo,2025,3,2025-03-01
Francia,marzo 2025,63803.0,Total Canarias,marzo,2025,3,2025-03-01
Reino Unido,marzo 2025,574225.0,Total Canarias,marzo,2025,3,2025-03-01
Irlanda,marzo 2025,75810.0,Total Canarias,marzo,2025,3,2025-03-01
Italia,marzo 2025,86741.0,Total Canarias,marzo,2025,3,2025-03-01
Países Nórdicos,marzo 2025,171741.0,Total Canarias,marzo,2025,3,2025-03-01
Suecia,marzo 2025,42797.0,Total Canarias,marzo,2025,3,2025-03-01
Noruega,marzo 2025,53748.0,Total Canarias,marzo,2025,3,2025-03-01
Dinamarca,marzo 2025,45745.0,Total Canarias,marzo,2025,3,2025-03-01
Finlandia,marzo 2025,29451.0,Total Canarias,marzo,2025,3,2025-03-01
Suiza,marzo 2025,28838.0,Total Canarias,marzo,2025,3,2025-03-01
Austria,marzo 2025,21052.0,Total Canarias,marzo,2025,3,2025-03-01
Federación Rusa,marzo 2025,0.0,Total Canarias,marzo,2025,3,2025-03-01
Republica Checa,marzo 2025,6290.0,Total Canarias,marzo,2025,3,2025-03-01
Polonia,marzo 2025,45531.0,Total Canarias,marzo,2025,3,2025-03-01
Portugal,marzo 2025,4681.0,Total Canarias,marzo,2025,3,2025-03-01
Marruecos,marzo 2025,7468.0,Total Canarias,marzo,2025,3,2025-03-01
Luxemburgo,marzo 2025,6171.0,Total Canarias,marzo,2025,3,2025-03-01
Islandia,marzo 2025,8710.0,Total Canarias,marzo,2025,3,2025-03-01
Hungría,marzo 2025,11003.0,Total Canarias,marzo,2025,3,2025-03-01
Venezuela,marzo 2025,1118.0,Total Canarias,marzo,2025,3,2025-03-01
Rumanía,marzo 2025,3694.0,Total Canarias,marzo,2025,3,2025-03-01
Estonia,marzo 2025,2314.0,Total Canarias,marzo,2025,3,2025-03-01
Letonia,marzo 2025,3777.0,Total Canarias,marzo,2025,3,2025-03-01
Lituania,marzo 2025,2579.0,Total Canarias,marzo,2025,3,2025-03-01
Ucrania,marzo 2025,0.0,Total Canarias,marzo,2025,3,2025-03-01
Israel,marzo 2025,637.0,Total Canarias,marzo,2025,3,2025-03-01
USA,marzo 2025,1616.0,Total Canarias,marzo,2025,3,2025-03-01
Otros países,marzo 2025,6866.0,Total Canarias,marzo,2025,3,2025-03-01
Total aerop. Extranjeros,marzo 2025,1581533.0,Total Canarias,marzo,2025,3,2025-03-01
TOTAL PASAJEROS,marzo 2025,2439527.0,Total Canarias,marzo,2025,3,2025-03-01
aerop. Interinsulares,abril 2025,414156.0,Total Canarias,abril,2025,4,2025-04-01
aerop. peninsulares,abril 2025,492145.0,Total Canarias,abril,2025,4,2025-04-01
Total aerop. españoles,abril 2025,906303.0,Total Canarias,abril,2025,4,2025-04-01
Aerop. Peninsulares + aerop. Extranjeros,abril 2025,1815270.0,Total Canarias,abril,2025,4,2025-04-01
Holanda,abril 2025,56458.0,Total Canarias,abril,2025,4,2025-04-01
Bélgica,abril 2025,39726.0,Total Canarias,abril,2025,4,2025-04-01
Alemania,abril 2025,282316.0,Total Canarias,abril,2025,4,2025-04-01
Francia,abril 2025,50488.0,Total Canarias,abril,2025,4,2025-04-01
Reino Unido,abril 2025,535644.0,Total Canarias,abril,2025,4,2025-04-01
Irlanda,abril 2025,68371.0,Total Canarias,abril,2025,4,2025-04-01
Italia,abril 2025,64552.0,Total Canarias,abril,2025,4,2025-04-01
Países Nórdicos,abril 2025,75901.0,Total Canarias,abril,2025,4,2025-04-01
Suecia,abril 2025,19175.0,Total Canarias,abril,2025,4,2025-04-01
Noruega,abril 2025,23421.0,Total Canarias,abril,2025,4,2025-04-01
Dinamarca,abril 2025,25517.0,Total Canarias,abril,2025,4,2025-04-01
Finlandia,abril 2025,7788.0,Total Canarias,abril,2025,4,2025-04-01
Suiza,abril 2025,31557.0,Total Canarias,abril,2025,4,2025-04-01
Austria,abril 2025,13430.0,Total Canarias,abril,2025,4,2025-04-01
Federación Rusa,abril 2025,0.0,Total Canarias,abril,2025,4,2025-04-01
Republica Checa,abril 2025,7174.0,Total Canarias,abril,2025,4,2025-04-01
Polonia,abril 2025,32282.0,Total Canarias,abril,2025,4,2025-04-01
Portugal,abril 2025,9116.0,Total Canarias,abril,2025,4,2025-04-01
Marruecos,abril 2025,12642.0,Total Canarias,abril,2025,4,2025-04-01
Luxemburgo,abril 2025,8405.0,Total Canarias,abril,2025,4,2025-04-01
Islandia,abril 2025,10257.0,Total Canarias,abril,2025,4,2025-04-01
Hungría,abril 2025,9777.0,Total Canarias,abril,2025,4,2025-04-01
Venezuela,abril 2025,1075.0,Total Canarias,abril,2025,4,2025-04-01
Rumanía,abril 2025,2959.0,Total Canarias,abril,2025,4,2025-04-01
Estonia,abril 2025,851.0,Total Canarias,abril,2025,4,2025-04-01
Letonia,abril 2025,2217.0,Total Canarias,abril,2025,4,2025-04-01
Lituania,abril 2025,871.0,Total Canarias,abril,2025,4,2025-04-01
Ucrania,abril 2025,0.0,Total Canarias,abril,2025,4,2025-04-01
Israel,abril 2025,135.0,Total Canarias,abril,2025,4,2025-04-01
USA,abril 2025,1714.0,Total Canarias,abril,2025,4,2025-04-01
Otros países,abril 2025,5257.0,Total Canarias,abril,2025,4,2025-04-01
Total aerop. Extranjeros,abril 2025,1323125.0,Total Canarias,abril,2025,4,2025-04-01
TOTAL PASAJEROS,abril 2025,2229428.0,Total Canarias,abril,2025,4,2025-04-01
aerop. Interinsulares,mayo 2025,433951.0,Total Canarias,mayo,2025,5,2025-05-01
aerop. peninsulares,mayo 2025,496307.0,Total Canarias,mayo,2025,5,2025-05-01
Total aerop. españoles,mayo 2025,930258.0,Total Canarias,mayo,2025,5,2025-05-01
Aerop. Peninsulares + aerop. Extranjeros,mayo 2025,1582798.0,Total Canarias,mayo,2025,5,2025-05-01
Holanda,mayo 2025,46977.0,Total Canarias,mayo,2025,5,2025-05-01
Bélgica,mayo 2025,32221.0,Total Canarias,mayo,2025,5,2025-05-01
Alemania,mayo 2025,159379.0,Total Canarias,mayo,2025,5,2025-05-01
Francia,mayo 2025,44448.0,Total Canarias,mayo,2025,5,2025-05-01
Reino Unido,mayo 2025,528389.0,Total Canarias,mayo,2025,5,2025-05-01
Irlanda,mayo 2025,68852.0,Total Canarias,mayo,2025,5,2025-05-01
Italia,mayo 2025,61787.0,Total Canarias,mayo,2025,5,2025-05-01
Países Nórdicos,mayo 2025,22570.0,Total Canarias,mayo,2025,5,2025-05-01
Suecia,mayo 2025,5243.0,Total Canarias,mayo,2025,5,2025-05-01
Noruega,mayo 2025,7520.0,Total Canarias,mayo,2025,5,2025-05-01
Dinamarca,mayo 2025,9807.0,Total Canarias,mayo,2025,5,2025-05-01
Finlandia,mayo 2025,0.0,Total Canarias,mayo,2025,5,2025-05-01
Suiza,mayo 2025,24757.0,Total Canarias,mayo,2025,5,2025-05-01
Austria,mayo 2025,11316.0,Total Canarias,mayo,2025,5,2025-05-01
Federación Rusa,mayo 2025,0.0,Total Canarias,mayo,2025,5,2025-05-01
Republica Checa,mayo 2025,7982.0,Total Canarias,mayo,2025,5,2025-05-01
Polonia,mayo 2025,29817.0,Total Canarias,mayo,2025,5,2025-05-01
Portugal,mayo 2025,9503.0,Total Canarias,mayo,2025,5,2025-05-01
Marruecos,mayo 2025,11196.0,Total Canarias,mayo,2025,5,2025-05-01
Luxemburgo,mayo 2025,5011.0,Total Canarias,mayo,2025,5,2025-05-01
Islandia,mayo 2025,4283.0,Total Canarias,mayo,2025,5,2025-05-01
Hungría,mayo 2025,9292.0,Total Canarias,mayo,2025,5,2025-05-01
Venezuela,mayo 2025,1155.0,Total Canarias,mayo,2025,5,2025-05-01
Rumanía,mayo 2025,2803.0,Total Canarias,mayo,2025,5,2025-05-01
Estonia,mayo 2025,0.0,Total Canarias,mayo,2025,5,2025-05-01
Letonia,mayo 2025,280.0,Total Canarias,mayo,2025,5,2025-05-01
Lituania,mayo 2025,0.0,Total Canarias,mayo,2025,5,2025-05-01
Ucrania,mayo 2025,0.0,Total Canarias,mayo,2025,5,2025-05-01
Israel,mayo 2025,0.0,Total Canarias,mayo,2025,5,2025-05-01
USA,mayo 2025,116.0,Total Canarias,mayo,2025,5,2025-05-01
Otros países,mayo 2025,4357.0,Total Canarias,mayo,2025,5,2025-05-01
Total aerop. Extranjeros,mayo 2025,1086491.0,Total Canarias,mayo,2025,5,2025-05-01
TOTAL PASAJEROS,mayo 2025,2016749.0,Total Canarias,mayo,2025,5,2025-05-01
aerop. Interinsulares,junio 2025,438524.0,Total Canarias,junio,2025,6,2025-06-01
aerop. peninsulares,junio 2025,532221.0,Total Canarias,junio,2025,6,2025-06-01
Total aerop. españoles,junio 2025,970745.0,Total Canarias,junio,2025,6,2025-06-01
